celltype,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200
Group1,-1.042458,-1.601090,-0.657105,0.100802,0.719458,0.306527,0.342793,-1.052576,0.219690,0.865750,0.448952,-0.059389,0.125457,0.068579,-0.312615,-0.479108,0.141663,1.218351,0.609081,0.918628,0.829526,-0.205105,0.921772,0.425755,0.211535,-2.562571,0.305392,0.370160,-1.532915,0.272343,-0.395977,0.364486,0.521685,0.296056,1.335196,0.388060,0.608287,0.349950,0.310914,-0.886456,0.323664,0.387566,-0.834162,0.289312,0.320034,0.017424,-0.186027,1.160564,-0.209017,-0.384383,0.309152,-0.500714,0.913406,-0.527564,-2.278693,0.719545,0.465164,-1.213073,-0.022361,-0.742386,0.440415,0.167683,-1.071883,0.788294,0.305587,-1.581934,-0.226473,0.249706,-0.101576,-0.660036,0.544747,-0.939833,0.551897,1.234222,-0.234173,0.553431,0.595649,0.657129,0.536724,0.427318,0.329374,-1.069660,-0.938265,0.296883,0.083906,0.860582,-2.614865,-0.089564,0.145229,-0.216527,0.572040,-0.627540,0.148523,0.966829,0.218577,-0.542909,-0.944809,-0.031572,-0.888500,0.143048,-0.274531,0.523633,-1.109836,-1.198409,-1.045588,-0.193578,0.429423,-0.656215,1.130911,0.642446,-0.106321,0.549312,-1.086084,0.373379,-3.622969,0.010376,0.222097,0.177409,0.657203,-1.195173,-0.190774,-0.753242,-0.393031,0.479925,-1.083999,-0.047499,0.411783,0.214915,0.614687,0.558946,-0.079084,0.465039,0.485977,0.521132,-0.237634,0.544211,-0.051001,-1.316558,0.513521,0.469000,0.296923,-0.270289,-1.750444,-0.251347,0.245243,-1.406995,-0.042650,0.127484,0.101581,1.075737,0.863633,-3.703059,0.144453,0.652526,0.090522,0.406940,0.754859,0.879067,0.419112,-1.918609,0.223075,0.179221,0.503051,-0.410646,-1.270698,0.478512,0.347913,-0.892813,-0.781428,-0.236283,-0.133734,0.733601,0.214122,0.197264,0.721891,-0.760814,0.541519,-2.058335,-0.414466,-1.854998,0.519505,0.176767,0.864518,0.454776,1.445130,-0.696581,-3.638408,0.026171,0.238641,1.435743,0.496832,-0.050312,-0.333834,-0.613705,0.265064,0.289468,0.182857,-0.500848,0.420489
Group6,1.082635,-1.601090,1.459905,0.113252,-0.952367,-0.336567,0.348192,-1.052576,-2.639564,1.615391,-0.109441,-0.059389,0.046734,0.422415,-0.312615,-0.479108,-0.364126,0.984147,0.522263,-1.043709,0.760645,-0.059856,0.692738,0.221745,0.304040,-2.562571,0.416648,0.184566,0.427801,0.232564,-0.395977,0.163185,0.370773,0.301373,-0.775775,0.647090,-1.468773,0.484941,0.185764,1.133288,-0.151723,0.319064,1.031061,0.274518,0.088765,0.967873,-0.186027,-0.878724,0.047573,-0.384383,0.325795,-0.500714,0.776249,1.938070,-2.278693,0.250060,-2.146984,-1.213073,-0.022361,-0.742386,0.434149,0.084234,-1.071883,-0.952621,0.129410,-1.581934,-0.226473,-2.887480,0.045393,-0.660036,0.405422,-0.939833,-2.474804,-1.050515,-0.234173,0.332405,-1.603236,-1.541514,-2.553761,0.454485,0.328786,0.468733,-0.938265,0.206667,0.142317,0.351887,0.273521,-0.089564,0.147483,-0.216527,0.435580,1.176588,0.203176,-0.812499,0.055175,-0.542909,0.850224,-0.031572,-0.888500,0.227498,-0.274531,0.459192,-1.109836,0.627350,-1.045588,-0.193578,-2.161678,-0.656215,1.355038,0.260864,-0.106321,0.477294,1.144581,0.365936,0.270770,0.512857,0.272107,0.128427,0.027800,0.661782,-0.190774,1.550519,0.913967,0.449712,-1.083999,0.360385,0.315717,0.094823,0.459068,0.373033,-0.079084,0.353934,0.228659,0.580585,-0.237634,0.508920,-0.051001,0.805906,0.609204,0.576270,0.252579,-0.270289,0.524802,-0.251347,0.046791,0.910984,-0.042650,-0.046903,0.569064,-0.979751,-1.303817,0.114670,0.258417,0.569402,-0.130345,0.346211,0.908532,0.402660,0.106512,0.370266,0.677892,0.129054,0.266377,2.548794,0.273578,-2.840671,0.067825,-0.892813,-0.781428,-0.236283,-0.133734,0.429748,0.259829,-2.300695,0.315298,-0.760814,0.416833,0.430313,-0.414466,0.197205,0.423347,0.149610,-1.185171,0.220329,-0.859825,-0.696581,0.110343,-0.080536,0.468226,-0.959922,0.314498,0.088746,-0.333834,-0.613705,-2.243151,0.295020,-6.687902,-0.500848,-2.153535
Group6,-1.042458,0.528525,-0.657105,0.309519,-0.952367,0.021761,0.318500,-1.052576,0.219906,-0.678395,0.205203,-0.059389,0.016510,0.053260,-0.312615,-0.479108,-0.536216,1.384993,0.416976,0.737252,0.760987,-0.178534,0.490209,0.098659,0.167164,0.359562,0.162693,0.213053,0.621603,0.116928,2.102433,0.467175,0.473390,0.042948,1.502620,0.481083,0.510479,0.352451,0.363925,-0.886456,0.116999,0.115200,-0.834162,0.352290,0.325187,1.278924,-0.186027,-0.878724,-0.201535,-0.384383,0.218275,-0.500714,0.724783,-0.527564,0.387710,0.633255,0.497598,0.456356,-0.022361,-0.742386,-2.218024,0.025105,1.040764,-0.952621,-0.069207,0.309354,-0.226473,0.354937,-0.130938,-0.660036,-1.836471,-0.939833,0.262233,-1.050515,-0.234173,0.558049,0.616314,0.497261,0.198067,-2.095910,0.085215,0.835359,0.983578,0.405480,0.169515,0.952910,0.070890,-0.089564,0.096007,-0.216527,0.583061,-0.627540,0.122924,1.130066,-0.071653,-0.542909,1.017594,-0.031572,-0.888500,0.011414,-0.274531,0.274949,-1.109836,-1.198409,-1.045588,-0.193578,0.302752,0.601214,1.011747,0.338372,-0.106321,-0.005565,1.235220,0.300857,-3.622969,0.152675,-0.014602,-0.085181,-0.199685,0.883965,-0.190774,-0.753242,-0.393031,0.268185,0.358811,0.343659,0.469249,-0.160206,0.201300,0.511871,-0.079084,0.332778,0.209398,0.294722,-0.237634,0.566208,-0.051001,0.670213,0.231197,0.307960,0.030802,-0.270289,0.397060,-0.251347,0.385940,-1.406995,-0.042650,0.151884,0.901075,0.741826,0.685974,-0.085395,0.177531,0.413946,0.041882,0.318619,0.658816,0.454078,0.112341,-1.918609,0.630800,0.060146,0.307986,2.675979,-1.270698,0.111483,-0.005859,-0.892813,0.446592,-0.236283,-0.133734,0.439132,0.515617,0.320649,0.687294,1.001766,0.351346,0.341590,-0.414466,0.510863,0.421354,0.216377,1.027902,-0.076571,-0.859825,1.285177,0.567490,-0.102413,0.070835,1.243833,0.372993,0.143927,-0.333834,-0.613705,0.311664,0.126523,-0.106427,-0.500848,0.495612
Group6,0.957531,-1.601090,1.365788,0.042366,-0.952367,0.007401,0.073260,-1.052576,0.605367,-0.678395,-0.537074,-0.059389,-0.169144,-0.113694,-0.312615,-0.479108,-0.436954,1.035041,0.425256,-1.043709,0.838169,-0.390914,0.845791,0.279735,0.145164,0.287917,-3.241203,0.341340,0.691093,0.124714,-0.395977,0.290095,-1.549935,0.077386,-0.775775,0.202678,-1.468773,0.386285,0.457683,1.111254,-0.039917,0.340431,-0.834162,0.322085,0.238254,1.564232,-0.186027,-0.878724,-0.258324,-0.384383,0.078512,-0.500714,0.508338,-0.527564,0.218719,0.837786,0.599732,0.584687,-0.022361,1.184803,0.220456,0.140303,-1.071883,0.781414,0.222523,0.472186,-0.226473,0.246265,-0.127470,1.240730,0.545257,0.719451,0.074067,0.924962,-0.234173,0.461089,0.394402,0.677337,0.306964,0.496403,0.127800,-1.069660,-0.938265,0.129578,0.023691,-1.054608,0.127650,-0.089564,-0.015987,-0.216527,0.639163,-0.627540,0.152015,-0.812499,-0.305159,-0.542909,-0.944809,-0.031572,1.270130,0.223847,-0.274531,0.350257,0.987762,0.694412,0.659145,-0.193578,-0.094459,0.634842,0.907229,0.428165,-0.106321,0.041805,-1.086084,0.211827,0.101447,0.030011,0.216943,0.077117,-0.029591,0.559662,-0.190774,-0.753242,-0.393031,-2.011685,-1.083999,0.253631,0.351460,0.068582,0.445546,0.447098,-0.079084,-2.440274,0.130277,0.249564,-0.237634,0.554242,-0.051001,-1.316558,0.312972,0.482875,0.076254,-0.270289,0.729186,-0.251347,0.198221,-1.406995,-0.042650,0.156717,0.739810,0.772370,-1.303817,0.290307,0.304602,0.229503,-0.146452,0.354236,-1.512969,0.423122,0.019295,0.486689,0.517365,-0.298795,0.169208,-0.410646,0.445888,0.219569,-0.089592,-0.892813,-0.781428,-0.236283,-0.133734,0.449339,0.264920,0.475905,0.851286,-0.760814,0.321736,0.299402,-0.414466,0.379584,0.399457,0.084245,0.804923,-0.110791,0.535170,-0.696581,0.336207,-0.021516,0.093265,-0.959922,0.434509,0.143175,-0.333834,1.735130,0.245846,0.062543,0.065104,-0.500848,0.429579
Group3,-1.042458,0.688007,-0.657105,0.301128,1.182788,-0.016050,0.242561,1.022958,0.451803,-0.678395,0.419739,-0.059389,0.309746,0.345348,-0.312615,-0.479108,-0.035780,0.734677,0.409250,1.276599,-1.220055,0.202499,0.605075,0.307751,0.428679,0.508815,0.354880,0.326323,0.563734,0.268923,-0.395977,0.333004,0.519370,0.085003,1.326756,0.477561,0.807710,0.562343,0.545579,0.728259,0.501153,0.626716,-0.834162,0.201758,0.456370,-0.743653,5.237327,-0.878724,0.298512,3.288630,0.246272,-0.500714,0.800244,1.495962,0.413082,0.291400,0.486730,0.758163,-0.022361,1.203470,0.248212,0.354365,0.849799,1.165051,0.311729,0.250238,-0.226473,0.546471,0.812408,-0.660036,0.217745,1.235399,0.400398,-1.050515,-0.234173,0.666380,0.850366,-1.541514,0.403899,-2.095910,0.082675,-1.069660,1.035289,0.266750,0.265391,0.196830,0.167806,-0.089564,-0.260228,-0.216527,0.656265,-0.627540,0.200738,-0.812499,0.235545,2.034402,-0.944809,-0.031572,-0.888500,0.089071,-0.274531,0.421723,-1.109836,0.823002,1.040568,-0.193578,0.296947,1.273263,-0.932996,0.513436,-0.106321,0.658328,-1.086084,0.310101,0.242952,0.227992,0.309345,0.146999,0.197700,-1.195173,-0.190774,-0.753242,-0.393031,0.253305,0.845841,0.070502,0.437340,0.191228,0.169345,-2.149789,-0.079084,0.484381,0.112050,-2.355493,-0.237634,0.690280,-0.051001,0.787208,-2.680053,0.625982,0.490346,-0.270289,0.446083,-0.251347,-2.670272,-1.406995,-0.042650,0.313351,0.611411,0.664046,-1.303817,0.130173,0.274099,0.449473,0.260771,0.429331,0.524734,-2.143411,0.431283,0.376176,0.564114,0.083659,0.257577,-0.410646,0.480338,0.435581,0.202016,-0.892813,-0.781428,-0.236283,-0.133734,0.534694,0.265729,-2.300695,0.850985,-0.760814,0.340353,0.375446,-0.414466,-1.854998,0.217565,-3.335134,0.897425,-0.062099,-0.859825,-0.696581,0.108496,0.071531,-0.337287,0.778779,0.422672,0.265972,-0.333834,-0.613705,-2.243151,0.159787,0.125215,-0.500848,-2.153535
Group4,1.092697,0.742925,1.031181,0.191038,1.056399,0.008380,0.342901,-1.052576,0.329881,1.425057,0.149237,-0.059389,0.132736,0.456854,-0.312615,-0.479108,-0.000390,0.959244,0.630752,0.900120,-1.220055,0.164502,0.989671,0.450076,0.208296,-2.562571,0.366592,0.222974,-1.532915,0.219695,2.494860,0.215263,0.636747,0.211451,-0.775775,0.117504,0.372085,0.597785,-2.278854,1.030968,0.283265,0.247294,-0.834162,0.305339,0.520547,-0.427971,-0.186027,1.471440,0.062657,-0.384383,0.107229,-0.500714,-1.301061,-0.527564,0.326597,-1.608830,0.402143,-1.213073,-0.022361,1.907578,0.269133,0.202799,-1.071883,1.291591,0.357577,1.073611,-0.226473,0.384785,-0.132392,-0.660036,0.613993,0.967980,0.469906,0.948995,-0.234173,-1.481792,0.561649,-1.541514,0.328062,0.640697,0.404811,0.744342,-0.938265,0.110211,0.274129,0.924430,0.404148,-0.089564,0.155320,-0.216527,0.606063,-0.627540,0.405568,-0.812499,0.272623,-0.542909,-0.944809,-0.031572,-0.888500,0.242752,-0.274531,0.356148,1.048285,0.912017,-1.045588,-0.193578,0.395794,1.034258,-0.932996,0.255698,-0.106321,0.260773,-1.086084,0.469575,0.193733,0.412999,0.282625,0.103930,0.243760,0.128228,-0.190774,-0.753242,-0.393031,0.660813,-1.083999,0.208852,0.430184,0.268795,0.182479,0.613039,-0.079084,0.534986,0.217533,0.370114,-0.237634,-1.918205,-0.051001,0.786724,0.321958,0.285165,0.357882,-0.270289,0.581039,-0.251347,0.431612,0.864053,-0.042650,0.247740,0.729178,0.907875,0.832265,0.391497,0.262663,0.509785,0.354801,0.402317,-1.512969,0.436512,-5.614746,0.798507,0.417136,-0.058166,0.569060,-0.410646,0.531368,0.250669,0.283452,1.054756,1.129506,-0.236283,-0.133734,0.300431,0.271189,-2.300695,0.747652,-0.760814,0.442834,0.495924,-0.414466,0.560564,0.510006,0.512908,-1.185171,0.223500,-0.859825,1.842753,0.473007,0.098189,0.061120,-0.959922,0.478135,0.383116,-0.333834,1.525196,0.405148,0.371425,0.035457,-0.500848,0.260763
Group5,0.892986,-1.601090,1.784692,0.281419,1.518201,0.316219,0.281497,1.084410,0.282373,1.514705,-0.175229,-0.059389,0.113452,-0.163813,-0.312615,-0.479108,0.264328,1.215277,0.278059,0.654628,0.780186,0.004942,-1.414608,0.284753,0.340976,-2.562571,0.178619,0.425272,0.820520,0.380749,3.280154,0.453194,0.580076,0.232820,-0.775775,0.467330,0.622872,0.544797,0.436226,1.135881,0.255558,-2.413697,-0.834162,0.357799,0.560166,0.004780,-0.186027,1.146285,-0.364881,-0.384383,0.099031,-0.500714,0.769806,1.792366,0.401455,0.813618,0.555018,0.847792,-0.022361,-0.742386,0.446011,0.377429,0.786462,-0.952621,0.240201,0.243711,-0.226473,0.501192,0.025154,1.045034,0.307318,1.067262,-2.474804,1.304420,-0.234173,0.776961,0.526081,-1.541514,0.600893,0.410513,0.382619,1.045489,-0.938265,0.319647,0.523868,1.092993,0.632849,-0.089564,0.414314,-0.216527,0.646191,-0.627540,0.224958,1.559247,0.026990,-0.542909,1.153370,-0.031572,0.897487,0.457784,-0.274531,0.562595,-1.109836,-1.198409,0.842442,-0.193578,0.534045,-0.656215,-0.932996,0.288548,-0.106321,0.288167,0.874128,0.365691,0.324923,0.540550,0.317921,-0.056867,-0.117796,1.177445,-0.190774,1.880128,-0.393031,0.516611,0.923358,0.388328,0.427280,0.122601,0.281877,0.494316,-0.079084,0.406884,0.444520,0.321158,6.387684,0.518993,-0.051001,0.822259,-2.680053,0.358911,0.291717,-0.270289,0.702422,-0.251347,0.371081,0.373598,-0.042650,0.038486,0.680414,-0.979751,0.702358,0.145179,0.365397,-1.815530,0.076269,0.291869,0.683110,0.384195,0.137795,0.366567,-2.692230,0.309003,0.344718,-0.410646,1.304839,0.255500,0.179545,1.127654,0.923278,-0.236283,-0.133734,0.569083,0.269617,0.497870,0.327048,1.458712,0.531418,0.312829,-0.414466,0.760170,-2.319070,0.663980,-1.185171,0.036189,1.510346,-0.696581,0.093614,0.009641,0.428638,-0.959922,0.318143,0.129291,-0.333834,1.419204,0.552445,0.312979,0.201301,-0.500848,0.593327
Group1,0.780570,0.638707,1.569198,0.416243,-0.952367,0.276632,0.545256,0.800758,0.224327,1.778884,-0.040948,-0.059389,0.153288,0.292090,-0.312615,-0.479108,0.159230,-0.943740,0.564014,-1.043709,0.591599,0.113512,-1.414608,0.442642,0.264870,0.591553,0.481583,0.282530,0.734737,0.208775,-0.395977,-0.037855,0.717246,0.248936,-0.775775,0.667926,0.636202,0.543435,0.513371,1.214224,0.366659,0.308314,1.077989,0.471227,0.341913,-0.138139,-0.186027,1.398867,0.150654,-0.384383,0.237350,-0.500714,0.732620,-0.527564,0.433090,0.789508,-2.146984,-1.213073,-0.022361,1.505587,0.620588,0.197600,-1.071883,1.107991,0.339831,0.818879,-0.226473,-2.887480,-0.141107,-0.660036,-1.836471,-0.939833,0.286338,-1.050515,-0.234173,-1.481792,-1.603236,-1.541514,-2.553761,0.379717,0.551430,1.070416,1.058558,-3.296587,0.068968,0.782323,0.508257,-0.089564,0.353972,-0.216527,0.682995,-0.627540,-5.249938,0.907718,0.100696,2.060198,1.037250,-0.031572,-0.888500,0.159193,-0.274531,0.555557,0.688493,0.985526,-1.045588,-0.193578,0.676213,-0.656215,-0.932996,-2.504939,-0.106321,0.301060,0.732070,0.561578,0.388953,0.441839,0.273410,0.095195,0.637274,-1.195173,-0.190774,-0.753242,-0.393031,0.299729,-1.083999,0.507908,0.430097,0.144400,0.247390,0.328287,-0.079084,0.442568,0.269251,0.327489,-0.237634,0.585416,-0.051001,0.737449,0.446097,0.362453,0.100712,-0.270289,0.764021,-0.251347,0.565846,-1.406995,-0.042650,0.188100,-1.536346,0.887985,0.831842,0.269881,0.236720,0.606649,0.134022,0.373569,0.606546,-2.143411,0.416677,0.750118,0.402113,0.091411,0.431890,-0.410646,0.703974,0.446300,0.235230,1.240894,1.666831,-0.236283,-0.133734,0.582399,-0.033730,0.464803,0.766525,-0.760814,0.568984,0.310013,1.077836,0.690018,0.505203,0.096873,-1.185171,0.473298,1.114812,-0.696581,0.070900,-0.256431,-0.155702,0.886358,0.436906,0.308864,-0.333834,-0.613705,0.819785,0.136524,0.206209,-0.500848,0.497939
Group5,0.761509,0.449707,-0.657105,0.110089,-0.952367,0.548022,0.156227,-1.052576,0.415375,1.195428,-0.374510,-0.059389,0.067915,0.107661,-0.312615,-0.479108,0.090525,-0.943740,-1.892021,-1.043709,-1.220055,0.292558,-1.414608,-2.958656,0.393784,0.424116,0.363943,-2.849939,0.710629,0.329379,-0.395977,0.312566,0.404885,0.241880,-0.775775,-2.461432,0.616438,-2.459928,0.278458,-0.886456,0.191730,-2.413697,-0.834162,0.356322,0.524455,-0.001574,-0.186027,0.908532,0.272162,-0.384383,0.442919,-0.500714,1.144901,-0.527564,0.483829,0.730705,0.456382,1.213885,-0.022361,-0.742386,-2.218024,0.322433,1.179108,0.929695,0.377755,0.393880,-0.226473,0.722853,-0.161632,1.062081,0.561240,-0.939833,-2.474804,-1.050515,-0.234173,-1.481792,0.630398,0.946551,-2.553761,0.639202,0.234443,1.222403,1.128545,0.340572,0.290658,-1.054608,0.493767,-0.089564,0.434294,-0.216527,0.679108,-0.627540,0.232465,-0.812499,0.144002,-0.542909,-0.944809,-0.031572,1.122812,0.224092,-0.274531,-2.271831,-1.109836,-1.198409,0.656602,-0.193578,0.721680,-0.656215,-0.932996,-2.504939,-0.106321,0.003633,0.960464,0.258479,0.387649,-3.940108,-3.541870,-0.094575,0.151955,0.713656,-0.190774,0.289459,-0.393031,-2.011685,0.914968,0.345683,0.476304,0.145177,0.419866,0.445703,-0.079084,0.288017,0.377097,-2.355493,-0.237634,0.617861,-0.051001,-1.316558,0.220047,-0.010510,0.063880,-0.270289,0.559843,-0.251347,0.524848,0.849495,-0.042650,0.285755,0.485702,1.129347,0.873215,0.471753,0.198636,0.667348,0.087870,-2.609251,-1.512969,0.591596,0.346186,0.647000,0.465777,0.218401,0.304401,-0.410646,-1.270698,0.184624,0.183014,0.920147,-0.781428,-0.236283,-0.133734,0.474788,0.312370,0.544306,0.735008,-0.760814,0.636949,0.551610,3.215558,0.495431,0.593366,0.643611,-1.185171,0.211365,1.525427,-0.696581,0.533239,0.156960,0.099869,1.090605,0.324779,0.418665,-0.333834,0.669642,0.559037,0.399850,0.045664,-0.500848,0.475666
Group1,-1.042458,0.801938,-0.657105,0.397794,1.129379,0.418337,0.335290,0.962427,0.385470,-0.678395,0.283767,-0.059389,-0.043139,0.529417,-0.312615,-0.479108,0.494610,-0.943740,-1.892021,1.136939,0.788385,0.135642,-1.414608,0.053595,0.396326,0.457930,0.459640,0.519816,0.571038,0.292738,1.079363,0.296916,0.606648,-4.952579,-0.775775,0.555198,0.270692,0.750304,0.358393,-0.886456,0.331132,0.392893,1.786898,0.555804,-2.486605,-0.227531,-0.186027,-0.878724,0.049911,-0.384383,0.090809,-0.500714,0.617924,-0.527564,0.158435,-1.608830,-2.146984,0.845247,-0.022361,-0.742386,-2.218024,0.129938,-1.071883,-0.952621,-4.008560,-1.581934,-0.226473,-2.887480,0.106027,1.455865,0.507518,-0.939833,0.491958,-1.050515,-0.234173,-1.481792,0.749242,0.770047,0.356199,0.617113,0.151557,1.182351,-0.938265,0.282130,0.295661,-1.054608,0.555187,-0.089564,0.181989,-0.216527,-1.743648,-0.627540,0.108212,-0.812499,0.247045,-0.542909,0.992754,-0.031572,0.943944,0.212499,-0.274531,0.360034,0.791726,-1.198409,-1.045588,-0.193578,0.782538,0.543353,1.132889,0.503436,-0.106321,0.451371,-1.086084,-3.041559,0.301737,0.337714,0.221215,0.080227,0.372971,-1.195173,-0.190774,-0.753242,-0.393031,-2.011685,-1.083999,0.347633,0.758242,0.500461,-2.578745,0.819866,-0.079084,0.385344,-0.175455,0.580515,-0.237634,-1.918205,-0.051001,1.058599,-2.680053,0.424413,0.290817,-0.270289,0.783085,-0.251347,0.160221,-1.406995,-0.042650,0.164355,-1.536346,1.249536,0.481107,-3.703059,0.309250,-1.815530,0.096742,0.102219,-1.512969,0.781080,0.554717,0.736050,0.207595,0.206998,0.296380,2.559876,0.835589,0.455065,0.032230,-0.892813,1.272103,-0.236283,-0.133734,0.613594,0.267224,0.208086,-1.342551,-0.760814,0.548611,-2.058335,-0.414466,0.660386,0.458561,0.064286,0.477458,0.481223,-0.859825,-0.696581,-3.638408,0.297962,0.038421,-0.959922,0.211469,0.078215,-0.333834,2.064673,0.011964,0.284869,0.301455,-0.500848,0.341585
Group4,0.871090,-1.601090,-0.657105,0.360611,-0.952367,0.308666,0.192219,-1.052576,0.408552,-0.678395,-0.077474,-0.059389,0.108896,0.435061,1.167999,-0.479108,0.047949,-0.943740,0.373917,0.623644,-1.220055,0.076714,0.878835,0.414837,0.430590,0.355305,0.185122,0.442302,0.613543,0.225780,-0.395977,0.378253,1.111744,-0.058408,-0.775775,0.046810,0.922325,0.556795,0.572122,0.062344,0.379308,-2.413697,1.546723,0.365941,0.442978,-0.355099,-0.186027,-0.878724,0.415864,-0.384383,0.405463,-0.500714,-1.301061,-0.527564,0.401288,0.752054,0.515547,0.581845,-0.022361,-0.742386,0.425778,0.080977,0.958598,1.096444,0.250928,1.067773,-0.226473,0.258118,-0.078922,-0.660036,0.635177,0.795790,0.412012,-1.050515,-0.234173,0.656123,0.731186,0.599966,0.334037,0.320609,0.078513,0.688707,1.356925,0.252374,0.098331,0.980282,-2.614865,-0.089564,0.356245,-0.216527,0.406302,1.664185,0.170393,-0.812499,0.151626,-0.542909,0.732851,-0.031572,0.802949,0.074453,-0.274531,-2.271831,-1.109836,-1.198409,0.896396,-0.193578,0.416795,1.122980,-0.932996,0.205400,-0.106321,0.376809,-1.086084,0.367521,0.376556,0.334829,0.264508,0.355414,0.016610,-1.195173,-0.190774,1.500278,-0.393031,0.566266,-1.083999,0.259366,0.399572,0.583285,0.575916,0.389783,-0.079084,0.594126,-0.083832,0.491772,-0.237634,0.435253,-0.051001,0.570178,0.256217,-2.544200,0.319251,-0.270289,0.877787,-0.251347,0.355679,-1.406995,-0.042650,0.092671,0.575858,-0.979751,0.893057,0.258846,0.246258,-1.815530,0.077950,0.431312,-1.512969,0.395480,0.053376,0.425415,0.423912,-0.041219,0.527126,-0.410646,0.513210,0.200829,0.215768,-0.892813,-0.781428,-0.236283,-0.133734,0.291639,0.055206,0.500158,0.526341,1.304816,0.574652,0.121956,2.409804,0.493560,0.336480,0.313166,-1.185171,0.210017,-0.859825,1.420512,0.165893,0.064677,-0.293557,0.486331,0.364549,0.114380,-0.333834,-0.613705,0.567053,0.239762,-0.020013,-0.500848,-2.153535
Group3,-1.042458,0.717904,-0.657105,0.371432,-0.952367,0.112698,0.425877,-1.052576,-2.639564,-0.678395,-0.157311,-0.059389,0.177493,0.177836,-0.312615,-0.479108,0.379004,-0.943740,0.233586,-1.043709,-1.220055,-0.160021,-1.414608,0.534196,0.347656,0.215401,0.347933,0.045141,0.659582,0.438651,-0.395977,0.447025,0.545535,-0.019632,1.667530,0.570098,0.763017,-2.459928,0.682810,0.910559,0.283353,0.645072,-0.834162,-2.360797,0.510579,-0.198988,-0.186027,-0.878724,0.238934,-0.384383,0.146382,-0.500714,0.694103,1.730920,0.759350,0.461349,-2.146984,-1.213073,-0.022361,-0.742386,0.567021,0.134538,-1.071883,-0.952621,0.364182,0.549900,-0.226473,0.251133,0.752184,-0.660036,0.628552,-0.939833,0.468995,0.861930,-0.234173,0.723024,0.416416,-1.541514,0.520827,0.133036,0.317034,0.988157,-0.938265,-3.296587,0.084755,1.072325,0.307728,-0.089564,-0.274050,-0.216527,-1.743648,1.369376,0.309784,-0.812499,0.259260,-0.542909,-0.944809,-0.031572,-0.888500,0.192073,3.490871,-2.271831,1.068569,0.772041,0.883899,3.564741,0.435928,1.349188,-0.932996,0.534126,-0.106321,0.919918,-1.086084,0.338842,0.295276,0.195892,0.219813,0.064955,0.146564,-1.195173,-0.190774,-0.753242,-0.393031,0.453782,-1.083999,0.106091,0.476768,0.234744,0.555850,0.510993,-0.079084,0.409917,0.211943,0.486746,-0.237634,0.719648,-0.051001,-1.316558,-2.680053,0.110902,0.326578,-0.270289,0.524485,-0.251347,0.414863,0.721846,-0.042650,0.017789,0.540225,1.254728,0.740969,0.288431,0.349194,0.655396,0.337408,0.346522,0.958736,0.338497,0.273482,0.639071,0.180819,0.156804,0.420061,-0.410646,0.452796,0.346904,0.159271,0.932455,-0.781428,-0.236283,-0.133734,0.634217,0.296363,0.460910,1.006473,-0.760814,0.531020,0.396756,-0.414466,-1.854998,0.410934,0.398112,0.790007,0.050380,0.857260,-0.696581,0.255771,0.113024,-0.375936,-0.959922,0.360314,0.315403,-0.333834,-0.613705,-2.243151,0.478762,0.186662,-0.500848,0.490792
